Station,Latitude,Longitutde,ISO_DateTime_UTC,Depth,pH,Temperature,Salinity,Fluorescence,Oxygen_mg_L,Oxygen_mM_L,pH_corrected,Pressure
P15,47.661667,-122.861,2017-08-29T02:20:56Z,93,7.774,11.197,29.8991,0.1713,4.5502,142.195,7.517324957,93.805
P15,47.661667,-122.861,2017-08-29T02:20:56Z,94,7.776,11.2116,29.903,0.1697,4.5976,143.678,7.519324957,94.814
P15,47.661667,-122.861,2017-08-29T02:20:56Z,95,7.781,11.2295,29.9118,0.1851,4.7499,148.436,7.524324957,95.823
P15,47.661667,-122.861,2017-08-29T02:20:56Z,96,7.786,11.3387,29.956,0.1991,4.9741,155.444,7.529324957,96.832
P15,47.661667,-122.861,2017-08-29T02:20:56Z,97,7.817,11.4669,29.9878,0.242,5.1054,159.546,7.560324957,97.841
P15,47.661667,-122.861,2017-08-29T02:20:56Z,98,7.842,11.5375,30.0059,0.2847,5.2168,163.026,7.585324957,98.85
P15,47.661667,-122.861,2017-08-29T02:20:56Z,99,7.851,11.5943,30.0181,0.2842,5.2703,164.7,7.594324957,99.859
P15,47.661667,-122.861,2017-08-29T02:20:56Z,100,7.855,11.6202,30.0254,0.2865,5.3208,166.278,7.598324957,100.868
P15,47.661667,-122.861,2017-08-29T02:20:56Z,101,7.859,11.6376,30.0296,0.2895,5.3286,166.521,7.602324957,101.877
P15,47.661667,-122.861,2017-08-29T02:20:56Z,102,7.861,11.6396,30.0308,0.2869,5.3629,167.593,7.604324957,102.886
P15,47.661667,-122.861,2017-08-29T02:20:56Z,103,7.863,11.6472,30.0352,0.2866,5.3858,168.309,7.606324957,103.895
P15,47.661667,-122.861,2017-08-29T02:20:56Z,104,7.865,11.6682,30.0405,0.2878,5.379,168.096,7.608324957,104.903
P15,47.661667,-122.861,2017-08-29T02:20:56Z,105,7.869,11.6602,30.0414,0.2869,5.3559,167.375,7.612324957,105.912
P15,47.661667,-122.861,2017-08-29T02:20:56Z,106,7.868,11.6161,30.0443,0.2865,5.3215,166.3,7.611324957,106.921
P15,47.661667,-122.861,2017-08-29T02:20:56Z,107,7.862,11.6053,30.0404,0.2875,5.2766,164.897,7.605324957,107.93
P15,47.661667,-122.861,2017-08-29T02:20:56Z,108,7.857,11.5633,30.0368,0.289,5.2138,162.934,7.600324957,108.939
P15,47.661667,-122.861,2017-08-29T02:20:56Z,109,7.853,11.5412,30.0347,0.2843,5.2022,162.572,7.596324957,109.948
P15,47.661667,-122.861,2017-08-29T02:20:56Z,110,7.85,11.5275,30.0333,0.2734,5.1794,161.858,7.593324957,110.957
P15,47.661667,-122.861,2017-08-29T02:20:56Z,111,7.85,11.5168,30.0328,0.2725,5.1475,160.863,7.593324957,111.966
P15,47.661667,-122.861,2017-08-29T02:20:56Z,112,7.846,11.5016,30.031,0.2732,5.0829,158.844,7.589324957,112.975
P15,47.661667,-122.861,2017-08-29T02:20:56Z,113,7.839,11.4469,30.0265,0.2593,5.0217,156.931,7.582324957,113.984
P15,47.661667,-122.861,2017-08-29T02:20:56Z,114,7.827,11.4008,30.0246,0.2579,4.9636,155.115,7.570324957,114.993
P15,47.661667,-122.861,2017-08-29T02:20:56Z,115,7.822,11.3723,30.0206,0.2575,4.8491,151.537,7.565324957,116.002
P15,47.661667,-122.861,2017-08-29T02:20:56Z,116,7.816,11.2772,30.0086,0.2594,4.6924,146.64,7.559324957,117.011
P15,47.661667,-122.861,2017-08-29T02:20:56Z,117,7.798,11.204,30.0036,0.2585,4.6256,144.553,7.541324957,118.02
P15,47.661667,-122.861,2017-08-29T02:20:56Z,118,7.789,11.1768,29.9997,0.2577,4.5543,142.325,7.532324957,119.029
P15,47.661667,-122.861,2017-08-29T02:20:56Z,119,7.778,11.1332,29.9973,0.2527,4.5397,141.868,7.521324957,120.038
P15,47.661667,-122.861,2017-08-29T02:20:56Z,120,7.773,11.1355,29.9967,0.2432,4.5719,142.873,7.516324957,121.047
P15,47.661667,-122.861,2017-08-29T02:20:56Z,121,7.772,11.1414,29.9955,0.2365,4.5201,141.254,7.515324957,122.056
P15,47.661667,-122.861,2017-08-29T02:20:56Z,122,7.769,11.1164,29.9938,0.2591,4.4991,140.597,7.512324957,123.065
P15,47.661667,-122.861,2017-08-29T02:20:56Z,123,7.769,11.1146,29.9936,0.2586,4.4059,137.687,7.512324957,124.074
P15,47.661667,-122.861,2017-08-29T02:20:56Z,124,7.765,11.0075,29.9683,0.2428,4.0499,126.56,7.508324957,125.083
P15,47.661667,-122.861,2017-08-29T02:20:56Z,125,7.733,10.752,29.9408,0.2135,3.8306,119.707,7.476324957,126.093
P15,47.661667,-122.861,2017-08-29T02:20:56Z,126,7.713,10.6766,29.9295,0.2242,3.7288,116.526,7.456324957,127.101
P15,47.661667,-122.861,2017-08-29T02:20:56Z,127,7.692,10.6228,29.9229,0.1963,3.711,115.971,7.435324957,128.11
P15,47.661667,-122.861,2017-08-29T02:20:56Z,128,7.678,10.6116,29.9206,0.1974,3.6714,114.732,7.421324957,129.12
P15,47.661667,-122.861,2017-08-29T02:20:56Z,129,7.67,10.5883,29.9159,0.197,3.6059,112.686,7.413324957,130.129
P15,47.661667,-122.861,2017-08-29T02:20:56Z,130,7.649,10.5346,29.9069,0.186,3.5373,110.543,7.392324957,131.137
P15,47.661667,-122.861,2017-08-29T02:20:56Z,131,7.65,10.5227,29.9056,0.191,3.4997,109.367,7.393324957,132.147
P8,47.891833,-122.601,2017-06-28T03:13:38Z,1,8.069,12.1672,28.903,9.9714,9.4337,294.807,8.029197115,1.008
P8,47.891833,-122.601,2017-06-28T03:13:38Z,2,8.079,12.1065,28.9323,10.2845,9.3377,291.807,8.039197115,2.017
P8,47.891833,-122.601,2017-06-28T03:13:38Z,3,8.08,12.1121,28.9279,10.9617,9.3229,291.345,8.040197115,3.025
P8,47.891833,-122.601,2017-06-28T03:13:38Z,4,8.072,12.0666,28.9553,10.8962,9.2162,288.011,8.032197115,4.034
P8,47.891833,-122.601,2017-06-28T03:13:38Z,5,8.066,12.0097,28.9854,11.0632,9.1431,285.726,8.026197115,5.042
P8,47.891833,-122.601,2017-06-28T03:13:38Z,6,8.062,11.9928,28.9933,10.6967,9.1393,285.608,8.022197115,6.051
P8,47.891833,-122.601,2017-06-28T03:13:38Z,7,8.059,11.9705,29.0043,10.7171,9.0782,283.699,8.019197115,7.059
P8,47.891833,-122.601,2017-06-28T03:13:38Z,8,8.056,11.9231,29.0286,10.2347,8.9871,280.85,8.016197115,8.068
P8,47.891833,-122.601,2017-06-28T03:13:38Z,9,8.05,11.8526,29.0659,8.8722,8.8838,277.623,8.010197115,9.076
P8,47.891833,-122.601,2017-06-28T03:13:38Z,10,8.041,11.7666,29.1137,8.6061,8.7939,274.815,8.001197115,10.085
P8,47.891833,-122.601,2017-06-28T03:13:38Z,11,8.034,11.7201,29.1379,7.8259,8.6979,271.813,7.994197115,11.093
P8,47.891833,-122.601,2017-06-28T03:13:38Z,12,8.029,11.6802,29.1583,7.4314,8.697,271.785,7.989197115,12.102
P8,47.891833,-122.601,2017-06-28T03:13:38Z,13,8.023,11.6636,29.1658,7.7993,8.6003,268.763,7.983197115,13.11
P8,47.891833,-122.601,2017-06-28T03:13:38Z,14,8.017,11.6129,29.1917,6.985,8.5631,267.599,7.977197115,14.119
P8,47.891833,-122.601,2017-06-28T03:13:38Z,15,8.013,11.6019,29.1978,6.9121,8.5531,267.289,7.973197115,15.127
P8,47.891833,-122.601,2017-06-28T03:13:38Z,16,8.012,11.5997,29.198,6.7417,8.5647,267.65,7.972197115,16.136
P8,47.891833,-122.601,2017-06-28T03:13:38Z,17,8.01,11.5962,29.1996,6.6712,8.5229,266.343,7.970197115,17.145
P8,47.891833,-122.601,2017-06-28T03:13:38Z,18,8.008,11.5937,29.2024,6.3318,8.556,267.378,7.968197115,18.153
P8,47.891833,-122.601,2017-06-28T03:13:38Z,19,8.006,11.5785,29.2105,6.2209,8.5252,266.416,7.966197115,19.161
P8,47.891833,-122.601,2017-06-28T03:13:38Z,20,8.005,11.5799,29.2102,5.8958,8.4699,264.689,7.965197115,20.17
P8,47.891833,-122.601,2017-06-28T03:13:38Z,21,8.004,11.5439,29.2342,5.9644,8.4392,263.728,7.964197115,21.179
P8,47.891833,-122.601,2017-06-28T03:13:38Z,22,7.999,11.5254,29.2459,5.5785,8.4588,264.341,7.959197115,22.187
P8,47.891833,-122.601,2017-06-28T03:13:38Z,23,7.997,11.5115,29.257,5.5954,8.4361,263.631,7.957197115,23.196
P8,47.891833,-122.601,2017-06-28T03:13:38Z,24,7.996,11.488,29.2739,5.3617,8.4121,262.883,7.956197115,24.204
P8,47.891833,-122.601,2017-06-28T03:13:38Z,25,7.994,11.4823,29.278,5.175,8.3497,260.931,7.954197115,25.213
P8,47.891833,-122.601,2017-06-28T03:13:38Z,26,7.991,11.4283,29.3111,5.3024,8.2215,256.927,7.951197115,26.221
P8,47.891833,-122.601,2017-06-28T03:13:38Z,27,7.984,11.3481,29.3618,4.3629,8.1826,255.709,7.944197115,27.23
P8,47.891833,-122.601,2017-06-28T03:13:38Z,28,7.977,11.3408,29.3666,4.2151,8.1622,255.071,7.937197115,28.239
P8,47.891833,-122.601,2017-06-28T03:13:38Z,29,7.974,11.3385,29.3677,4.1257,8.1261,253.944,7.934197115,29.247
P8,47.891833,-122.601,2017-06-28T03:13:38Z,30,7.972,11.3355,29.3695,4.1528,8.1418,254.436,7.932197115,30.256
P8,47.891833,-122.601,2017-06-28T03:13:38Z,31,7.971,11.3256,29.3745,4.0687,8.1457,254.558,7.931197115,31.264
P8,47.891833,-122.601,2017-06-28T03:13:38Z,32,7.969,11.3051,29.3834,3.9776,8.0679,252.126,7.929197115,32.273
P8,47.891833,-122.601,2017-06-28T03:13:38Z,33,7.964,11.2892,29.3897,3.773,7.9777,249.306,7.924197115,33.282
P8,47.891833,-122.601,2017-06-28T03:13:38Z,34,7.953,11.1565,29.4512,3.3543,7.8794,246.234,7.913197115,34.29
P8,47.891833,-122.601,2017-06-28T03:13:38Z,35,7.947,11.1427,29.4567,2.9237,7.8121,244.13,7.907197115,35.299
P8,47.891833,-122.601,2017-06-28T03:13:38Z,36,7.939,11.1235,29.4642,2.6611,7.7737,242.932,7.899197115,36.308
P8,47.891833,-122.601,2017-06-28T03:13:38Z,37,7.934,11.0951,29.4755,2.6103,7.6961,240.505,7.894197115,37.316
P8,47.891833,-122.601,2017-06-28T03:13:38Z,38,7.931,11.0427,29.496,2.4365,7.7078,240.871,7.891197115,38.325
P8,47.891833,-122.601,2017-06-28T03:13:38Z,39,7.929,11.0425,29.4951,2.3456,7.6897,240.307,7.889197115,39.333
P8,47.891833,-122.601,2017-06-28T03:13:38Z,40,7.928,11.0312,29.4965,2.5507,7.6411,238.788,7.888197115,40.342
P8,47.891833,-122.601,2017-06-28T03:13:38Z,41,7.928,11.0366,29.4956,2.4356,7.6847,240.151,7.888197115,41.351
P8,47.891833,-122.601,2017-06-28T03:13:38Z,42,7.928,11.0324,29.4965,2.3976,7.6724,239.766,7.888197115,42.359
P8,47.891833,-122.601,2017-06-28T03:13:38Z,43,7.926,11.0298,29.4972,2.4365,7.628,238.377,7.886197115,43.368
P8,47.891833,-122.601,2017-06-28T03:13:38Z,44,7.925,11.0273,29.4977,2.4103,7.6752,239.853,7.885197115,44.377
P8,47.891833,-122.601,2017-06-28T03:13:38Z,45,7.924,11.0289,29.4974,2.4849,7.6664,239.579,7.884197115,45.385
P8,47.891833,-122.601,2017-06-28T03:13:38Z,46,7.923,11.0276,29.4985,2.576,7.6395,238.739,7.883197115,46.394
P8,47.891833,-122.601,2017-06-28T03:13:38Z,47,7.923,11.0183,29.4972,2.5564,7.5962,237.383,7.883197115,47.403
P8,47.891833,-122.601,2017-06-28T03:13:38Z,48,7.923,11.0147,29.5003,2.4047,7.6265,238.332,7.883197115,48.411
P8,47.891833,-122.601,2017-06-28T03:13:38Z,49,7.922,11.0063,29.5042,2.3675,7.6304,238.453,7.882197115,49.42
P8,47.891833,-122.601,2017-06-28T03:13:38Z,50,7.923,11.0138,29.503,2.491,7.6141,237.945,7.883197115,50.429
P8,47.891833,-122.601,2017-06-28T03:13:38Z,51,7.924,11.0142,29.5029,2.5728,7.6019,237.563,7.884197115,51.437
P8,47.891833,-122.601,2017-06-28T03:13:38Z,52,7.921,10.9878,29.5162,2.6204,7.5954,237.36,7.881197115,52.446
P8,47.891833,-122.601,2017-06-28T03:13:38Z,53,7.919,10.9804,29.5204,2.7169,7.5698,236.559,7.879197115,53.455
P8,47.891833,-122.601,2017-06-28T03:13:38Z,54,7.916,10.9666,29.5283,2.5235,7.5233,235.105,7.876197115,54.464
P8,47.891833,-122.601,2017-06-28T03:13:38Z,55,7.914,10.9657,29.5282,2.4617,7.5529,236.031,7.874197115,55.472
P8,47.891833,-122.601,2017-06-28T03:13:38Z,56,7.914,10.967,29.528,2.46,7.5393,235.607,7.874197115,56.481
P8,47.891833,-122.601,2017-06-28T03:13:38Z,57,7.913,10.9902,29.5114,2.6142,7.5807,236.901,7.873197115,57.49
P8,47.891833,-122.601,2017-06-28T03:13:38Z,58,7.915,10.9818,29.5174,2.673,7.5559,236.125,7.875197115,58.499
P8,47.891833,-122.601,2017-06-28T03:13:38Z,59,7.914,10.9621,29.5311,2.6368,7.5389,235.593,7.874197115,59.507
P8,47.891833,-122.601,2017-06-28T03:13:38Z,60,7.913,10.9534,29.5367,2.5318,7.5014,234.421,7.873197115,60.516
P8,47.891833,-122.601,2017-06-28T03:13:38Z,61,7.912,10.9504,29.5386,2.452,7.4786,233.711,7.872197115,61.525
P8,47.891833,-122.601,2017-06-28T03:13:38Z,62,7.911,10.9515,29.5369,2.5331,7.5716,236.617,7.871197115,62.534
P8,47.891833,-122.601,2017-06-28T03:13:38Z,63,7.912,10.9887,29.5112,2.64,7.6317,238.495,7.872197115,63.542
P8,47.891833,-122.601,2017-06-28T03:13:38Z,64,7.916,11.0145,29.495,2.5949,7.6264,238.327,7.876197115,64.551
P8,47.891833,-122.601,2017-06-28T03:13:38Z,65,7.916,11.0131,29.496,2.4878,7.6079,237.75,7.876197115,65.56
P8,47.891833,-122.601,2017-06-28T03:13:38Z,66,7.918,11.0028,29.5016,2.72,7.5982,237.448,7.878197115,66.569
P8,47.891833,-122.601,2017-06-28T03:13:38Z,67,7.919,11.0004,29.5034,2.7232,7.6036,237.616,7.879197115,67.577
P8,47.891833,-122.601,2017-06-28T03:13:38Z,68,7.919,10.9965,29.5057,2.9006,7.5628,236.339,7.879197115,68.586
P8,47.891833,-122.601,2017-06-28T03:13:38Z,69,7.919,10.9949,29.5068,2.6668,7.5765,236.768,7.879197115,69.595
P8,47.891833,-122.601,2017-06-28T03:13:38Z,70,7.919,10.9977,29.5051,2.7601,7.5793,236.856,7.879197115,70.604
P8,47.891833,-122.601,2017-06-28T03:13:38Z,71,7.917,11.0017,29.5024,2.6813,7.6035,237.613,7.877197115,71.613
P8,47.891833,-122.601,2017-06-28T03:13:38Z,72,7.916,11.0002,29.5033,2.6363,7.5858,237.058,7.876197115,72.621
P8,47.891833,-122.601,2017-06-28T03:13:38Z,73,7.916,10.9835,29.5131,2.6286,7.5777,236.806,7.876197115,73.63
P8,47.891833,-122.601,2017-06-28T03:13:38Z,74,7.915,10.9824,29.5133,2.5956,7.56,236.254,7.875197115,74.639
P8,47.891833,-122.601,2017-06-28T03:13:38Z,75,7.914,10.9834,29.5127,2.4362,7.5605,236.269,7.874197115,75.648
P8,47.891833,-122.601,2017-06-28T03:13:38Z,76,7.913,10.9763,29.5182,2.4944,7.5382,235.573,7.873197115,76.657
P8,47.891833,-122.601,2017-06-28T03:13:38Z,77,7.911,10.9614,29.5283,2.4384,7.5249,235.158,7.871197115,77.665
P8,47.891833,-122.601,2017-06-28T03:13:38Z,78,7.912,10.9656,29.5258,2.7679,7.5551,236.1,7.872197115,78.674
P8,47.891833,-122.601,2017-06-28T03:13:38Z,79,7.913,10.9623,29.5281,2.5019,7.5253,235.168,7.873197115,79.683
P8,47.891833,-122.601,2017-06-28T03:13:38Z,80,7.911,10.9599,29.5297,2.3719,7.4984,234.327,7.871197115,80.692
P8,47.891833,-122.601,2017-06-28T03:13:38Z,81,7.911,10.9598,29.5294,2.479,7.4972,234.29,7.871197115,81.701
P8,47.891833,-122.601,2017-06-28T03:13:38Z,82,7.911,10.971,29.5215,2.4785,7.5489,235.908,7.871197115,82.71
P8,47.891833,-122.601,2017-06-28T03:13:38Z,83,7.911,10.9607,29.5289,2.3097,7.5338,235.436,7.871197115,83.719
P8,47.891833,-122.601,2017-06-28T03:13:38Z,84,7.911,10.9585,29.5301,2.2593,7.4999,234.374,7.871197115,84.727
P8,47.891833,-122.601,2017-06-28T03:13:38Z,85,7.911,10.9704,29.5219,2.4604,7.5195,234.989,7.871197115,85.736
P8,47.891833,-122.601,2017-06-28T03:13:38Z,86,7.91,10.9595,29.5298,2.4472,7.4867,233.963,7.870197115,86.745
P8,47.891833,-122.601,2017-06-28T03:13:38Z,87,7.909,10.9565,29.5319,2.5959,7.5059,234.562,7.869197115,87.754
P8,47.891833,-122.601,2017-06-28T03:13:38Z,88,7.909,10.9586,29.5304,2.4795,7.5169,234.906,7.869197115,88.763
P8,47.891833,-122.601,2017-06-28T03:13:38Z,89,7.908,10.9506,29.5364,2.2052,7.4455,232.676,7.868197115,89.772
P8,47.891833,-122.601,2017-06-28T03:13:38Z,90,7.907,10.9318,29.5493,2.1806,7.4695,233.427,7.867197115,90.781
P8,47.891833,-122.601,2017-06-28T03:13:38Z,91,7.907,10.9318,29.5495,2.3212,7.4131,231.664,7.867197115,91.79
P8,47.891833,-122.601,2017-06-28T03:13:38Z,92,7.907,10.9289,29.5516,2.1948,7.4452,232.667,7.867197115,92.799
P8,47.891833,-122.601,2017-06-28T03:13:38Z,93,7.906,10.9163,29.5607,2.2383,7.4531,232.912,7.866197115,93.808
P8,47.891833,-122.601,2017-06-28T03:13:38Z,94,7.905,10.9108,29.5662,2.0245,7.4166,231.772,7.865197115,94.816
P8,47.891833,-122.601,2017-06-28T03:13:38Z,95,7.904,10.9016,29.5764,2.0999,7.4247,232.024,7.864197115,95.825
P8,47.891833,-122.601,2017-06-28T03:13:38Z,96,7.902,10.9013,29.5763,2.1365,7.4004,231.265,7.862197115,96.834
P8,47.891833,-122.601,2017-06-28T03:13:38Z,97,7.902,10.9026,29.574,2.1073,7.378,230.565,7.862197115,97.843
P8,47.891833,-122.601,2017-06-28T03:13:38Z,98,7.901,10.894,29.5826,2.112,7.4148,231.716,7.861197115,98.852
P8,47.891833,-122.601,2017-06-28T03:13:38Z,99,7.9,10.8922,29.5854,2.0701,7.4173,231.795,7.860197115,99.861
P8,47.891833,-122.601,2017-06-28T03:13:38Z,100,7.899,10.8954,29.5832,2.0547,7.3556,229.866,7.859197115,100.87
P8,47.891833,-122.601,2017-06-28T03:13:38Z,101,7.899,10.8648,29.6088,1.9246,7.3303,229.075,7.859197115,101.879
P8,47.891833,-122.601,2017-06-28T03:13:38Z,102,7.895,10.8444,29.6273,1.884,7.2935,227.924,7.855197115,102.888
P8,47.891833,-122.601,2017-06-28T03:13:38Z,103,7.893,10.8118,29.6555,1.8062,7.2148,225.467,7.853197115,103.897
P8,47.891833,-122.601,2017-06-28T03:13:38Z,104,7.889,10.7898,29.675,1.7613,7.2524,226.641,7.849197115,104.906
P8,47.891833,-122.601,2017-06-28T03:13:38Z,105,7.887,10.7857,29.6784,1.6387,7.2015,225.05,7.847197115,105.915
P8,47.891833,-122.601,2017-06-28T03:13:38Z,106,7.886,10.7907,29.6736,1.6035,7.2332,226.04,7.846197115,106.924
P8,47.891833,-122.601,2017-06-28T03:13:38Z,107,7.885,10.789,29.6753,1.5419,7.2315,225.988,7.845197115,107.933
P8,47.891833,-122.601,2017-06-28T03:13:38Z,108,7.885,10.7881,29.6762,1.6107,7.1901,224.695,7.845197115,108.942
P8,47.891833,-122.601,2017-06-28T03:13:38Z,109,7.886,10.7895,29.6753,1.5616,7.2266,225.833,7.846197115,109.951
P8,47.891833,-122.601,2017-06-28T03:13:38Z,110,7.885,10.7885,29.6761,1.5959,7.243,226.346,7.845197115,110.96
P8,47.891833,-122.601,2017-06-28T03:13:38Z,111,7.885,10.7855,29.679,1.5529,7.2407,226.276,7.845197115,111.969
P8,47.891833,-122.601,2017-06-28T03:13:38Z,112,7.885,10.7862,29.6783,1.5186,7.2362,226.135,7.845197115,112.978
P8,47.891833,-122.601,2017-06-28T03:13:38Z,113,7.884,10.7838,29.6802,1.5338,7.2104,225.329,7.844197115,113.987
P8,47.891833,-122.601,2017-06-28T03:13:38Z,114,7.883,10.7775,29.6855,1.5568,7.2149,225.469,7.843197115,114.996
P8,47.891833,-122.601,2017-06-28T03:13:38Z,115,7.883,10.7736,29.6889,1.5412,7.2095,225.299,7.843197115,116.005
P8,47.891833,-122.601,2017-06-28T03:13:38Z,116,7.882,10.7704,29.6917,1.478,7.2047,225.151,7.842197115,117.014
P8,47.891833,-122.601,2017-06-28T03:13:38Z,117,7.881,10.7612,29.7003,1.4235,7.1759,224.251,7.841197115,118.023
P8,47.891833,-122.601,2017-06-28T03:13:38Z,118,7.889,10.8276,29.6424,1.5,7.2872,227.73,7.849197115,119.032
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,1,8.325,19.5141,24.1621,1.1211,9.7687,305.277,8.182655078,1.008
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,2,8.334,19.5327,24.1802,1.1002,9.9076,309.618,8.191655078,2.017
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,3,8.341,18.9151,25.0616,1.1508,10.8752,339.856,8.198655078,3.025
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,4,8.365,16.9906,26.4331,1.5865,11.65,364.067,8.222655078,4.034
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,5,8.389,13.7626,27.9216,3.6773,12.3848,387.03,8.246655078,5.042
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,6,8.41,12.4836,28.348,6.969,11.275,352.347,8.267655078,6.051
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,7,8.333,11.5666,28.6279,6.5887,10.6603,333.139,8.190655078,7.059
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,8,8.277,11.2737,28.6678,11.4691,9.1315,285.362,8.134655078,8.067
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,9,8.174,10.8516,28.7477,23.4439,5.8246,182.021,8.031655078,9.076
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,10,7.987,10.4293,28.8196,17.9004,5.0227,156.962,7.844655078,10.084
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,11,7.825,10.2688,28.8521,3.073,4.4415,138.798,7.682655078,11.093
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,12,7.757,10.0055,28.9357,2.0157,4.0886,127.771,7.614655078,12.101
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,13,7.699,9.9506,28.9559,1.2904,3.9706,124.081,7.556655078,13.11
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,14,7.674,9.8838,28.9913,1.4398,3.8867,121.462,7.531655078,14.118
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,15,7.654,9.7983,29.0246,1.7647,3.6665,114.579,7.511655078,15.127
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,16,7.635,9.6609,29.0602,1.1361,3.5581,111.193,7.492655078,16.135
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,17,7.616,9.6213,29.0775,0.8214,3.492,109.128,7.473655078,17.144
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,18,7.604,9.5729,29.1275,0.8643,3.4946,109.206,7.461655078,18.152
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,19,7.598,9.5716,29.1378,1.008,3.4681,108.379,7.455655078,19.161
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,20,7.594,9.5282,29.1628,1.0195,3.4232,106.977,7.451655078,20.169
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,21,7.589,9.4776,29.1881,0.9341,3.4048,106.401,7.446655078,21.178
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,22,7.583,9.46,29.199,0.7437,3.3607,105.024,7.440655078,22.186
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,23,7.579,9.4171,29.2282,0.6293,3.3419,104.437,7.436655078,23.195
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,24,7.573,9.3906,29.244,0.4556,3.32,103.753,7.430655078,24.203
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,25,7.569,9.388,29.246,0.4266,3.3021,103.193,7.426655078,25.212
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,26,7.565,9.3857,29.247,0.4176,3.2844,102.64,7.422655078,26.22
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,27,7.561,9.3835,29.2467,0.4266,3.2806,102.522,7.418655078,27.229
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,28,7.558,9.3795,29.2487,0.3964,3.2864,102.702,7.415655078,28.237
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,29,7.557,9.3755,29.2516,0.4386,3.2853,102.669,7.414655078,29.246
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,30,7.554,9.3618,29.2578,0.3555,3.2881,102.755,7.411655078,30.254
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,31,7.553,9.3352,29.2574,0.3041,3.315,103.596,7.410655078,31.263
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,32,7.553,9.3123,29.2575,0.2979,3.3392,104.35,7.410655078,32.271
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,33,7.553,9.3009,29.2621,0.2966,3.3337,104.18,7.410655078,33.28
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,34,7.551,9.3258,29.2812,0.2807,3.307,103.345,7.408655078,34.289
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,35,7.549,9.3361,29.2955,0.3284,3.2925,102.892,7.406655078,35.297
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,36,7.548,9.3331,29.309,0.2657,3.2706,102.209,7.405655078,36.306
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,37,7.545,9.3441,29.3231,0.2444,3.2282,100.882,7.402655078,37.314
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,38,7.543,9.3425,29.3284,0.2241,3.2222,100.697,7.400655078,38.323
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,39,7.541,9.3373,29.3287,0.2366,3.2281,100.879,7.398655078,39.332
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,40,7.539,9.3319,29.3282,0.2373,3.2267,100.836,7.396655078,40.34
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,41,7.538,9.3227,29.3322,0.2305,3.2282,100.884,7.395655078,41.349
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,42,7.537,9.318,29.3432,0.2116,3.2205,100.642,7.394655078,42.357
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,43,7.535,9.3181,29.3474,0.2144,3.2264,100.825,7.392655078,43.366
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,44,7.535,9.3159,29.3514,0.1909,3.2359,101.124,7.392655078,44.375
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,45,7.534,9.3124,29.3579,0.192,3.2408,101.276,7.391655078,45.383
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,46,7.533,9.3105,29.3626,0.1988,3.2424,101.326,7.390655078,46.392
P11,47.3705,-123.133667,2017-08-25T23:56:48Z,47,7.533,9.308,29.3669,0.1874,3.2402,101.257,7.390655078,47.4
