SHALLOWCTDID,CTDDATAKEY,CTDCASTID,ASSOC_OCC_SITEID,ASSOC_REA_SITE,CRUISE,REGIONCODE,REGION,LOCATIONCODE,LOCATION,LATITUDE,LONGITUDE,UTCDATETIME,CASTYEAR,WATERSAMPLE,OFFSHORE_YN,SURVEY_DESIGN,PRESSURE_DB,DEPTH_M,TEMP_DEGC,COND_S_PER_M,SALN_PSU,DENSITY_SIGMAT
HA1606_NWHI_FFS_SN4818_018,291853,7020,OCC-FFS-002,FFS-42,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.87811061,-166.29095824,2016-09-25 20:38:00,2016,TRUE,NO,Permanent,15.084,15.015,27.9392,5.623926,35.0481,22.4504
HA1606_NWHI_FFS_SN4818_018,291854,7020,OCC-FFS-002,FFS-42,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.87811061,-166.29095824,2016-09-25 20:38:00,2016,TRUE,NO,Permanent,16.09,15.963,27.9377,5.623985,35.0498,22.4524
HA1606_NWHI_FFS_SN4818_018,291855,7020,OCC-FFS-002,FFS-42,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.87811061,-166.29095824,2016-09-25 20:38:00,2016,TRUE,NO,Permanent,17.095,16.931,27.9358,5.623928,35.05,22.4529
HA1606_NWHI_FFS_SN4818_018,291856,7020,OCC-FFS-002,FFS-42,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.87811061,-166.29095824,2016-09-25 20:38:00,2016,TRUE,NO,Permanent,18.101,18.002,27.9326,5.623881,35.0516,22.4551
HA1606_NWHI_FFS_SN4818_018,291857,7020,OCC-FFS-002,FFS-42,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.87811061,-166.29095824,2016-09-25 20:38:00,2016,TRUE,NO,Permanent,19.107,19.066,27.9299,5.623826,35.053,22.4571
HA1606_NWHI_FFS_SN4818_018,291858,7020,OCC-FFS-002,FFS-42,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.87811061,-166.29095824,2016-09-25 20:38:00,2016,TRUE,NO,Permanent,20.112,19.986,27.9266,5.62374,35.0548,22.4595
HA1606_NWHI_FFS_SN4818_018,291859,7020,OCC-FFS-002,FFS-42,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.87811061,-166.29095824,2016-09-25 20:38:00,2016,TRUE,NO,Permanent,21.118,21.008,27.9255,5.623721,35.0556,22.4608
HA1606_NWHI_FFS_SN4818_018,291860,7020,OCC-FFS-002,FFS-42,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.87811061,-166.29095824,2016-09-25 20:38:00,2016,TRUE,NO,Permanent,22.124,22.004,27.9258,5.623765,35.0556,22.4607
HA1606_NWHI_FFS_SN4818_018,291861,7020,OCC-FFS-002,FFS-42,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.87811061,-166.29095824,2016-09-25 20:38:00,2016,TRUE,NO,Permanent,23.129,22.969,27.926,5.623818,35.0555,22.4605
HA1606_NWHI_FFS_SN4818_018,291862,7020,OCC-FFS-002,FFS-42,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.87811061,-166.29095824,2016-09-25 20:38:00,2016,TRUE,NO,Permanent,24.135,24.003,27.9262,5.62388,35.0555,22.4605
HA1606_NWHI_FFS_SN4818_018,291863,7020,OCC-FFS-002,FFS-42,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.87811061,-166.29095824,2016-09-25 20:38:00,2016,TRUE,NO,Permanent,25.141,25.104,27.9268,5.62404,35.0559,22.4606
HA1606_NWHI_FFS_SN4818_018,291864,7020,OCC-FFS-002,FFS-42,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.87811061,-166.29095824,2016-09-25 20:38:00,2016,TRUE,NO,Permanent,26.146,25.992,27.9273,5.624082,35.0553,22.4599
HA1606_NWHI_FFS_SN4818_019,291865,7021,,FFS-4651,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88689107,-166.29286554,2016-09-25 21:51:00,2016,TRUE,NO,Random,1.006,1.037,28.1169,5.603293,34.811,22.2186
HA1606_NWHI_FFS_SN4818_019,291866,7021,,FFS-4651,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88689107,-166.29286554,2016-09-25 21:51:00,2016,TRUE,NO,Random,2.011,1.847,28.1369,5.648637,35.076,22.4069
HA1606_NWHI_FFS_SN4818_019,291867,7021,,FFS-4651,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88689107,-166.29286554,2016-09-25 21:51:00,2016,TRUE,NO,Random,3.016,2.92,28.1109,5.641444,35.0362,22.3806
HA1606_NWHI_FFS_SN4818_019,291868,7021,,FFS-4651,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88689107,-166.29286554,2016-09-25 21:51:00,2016,TRUE,NO,Random,4.022,3.975,28.0644,5.636219,35.0329,22.3928
HA1606_NWHI_FFS_SN4818_019,291869,7021,,FFS-4651,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88689107,-166.29286554,2016-09-25 21:51:00,2016,TRUE,NO,Random,5.028,4.982,28.0383,5.633543,35.0388,22.4083
HA1606_NWHI_FFS_SN4818_019,291870,7021,,FFS-4651,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88689107,-166.29286554,2016-09-25 21:51:00,2016,TRUE,NO,Random,6.033,6.035,28.0238,5.632025,35.0413,22.4161
HA1606_NWHI_FFS_SN4818_019,291871,7021,,FFS-4651,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88689107,-166.29286554,2016-09-25 21:51:00,2016,TRUE,NO,Random,7.039,7.058,28.0167,5.631337,35.044,22.4216
HA1606_NWHI_FFS_SN4818_019,291872,7021,,FFS-4651,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88689107,-166.29286554,2016-09-25 21:51:00,2016,TRUE,NO,Random,8.045,8.034,28.0136,5.631055,35.0449,22.4238
HA1606_NWHI_FFS_SN4818_019,291873,7021,,FFS-4651,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88689107,-166.29286554,2016-09-25 21:51:00,2016,TRUE,NO,Random,9.05,8.964,28.0124,5.630962,35.0452,22.4245
HA1606_NWHI_FFS_SN4818_019,291874,7021,,FFS-4651,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88689107,-166.29286554,2016-09-25 21:51:00,2016,TRUE,NO,Random,10.056,9.951,28.0104,5.630832,35.0451,22.4249
HA1606_NWHI_FFS_SN4818_019,291875,7021,,FFS-4651,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88689107,-166.29286554,2016-09-25 21:51:00,2016,TRUE,NO,Random,11.061,10.929,28.0076,5.630548,35.0445,22.4252
HA1606_NWHI_FFS_SN4818_019,291876,7021,,FFS-4651,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88689107,-166.29286554,2016-09-25 21:51:00,2016,TRUE,NO,Random,12.067,11.997,28.0038,5.630126,35.0437,22.4257
HA1606_NWHI_FFS_SN4818_019,291877,7021,,FFS-4651,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88689107,-166.29286554,2016-09-25 21:51:00,2016,TRUE,NO,Random,13.073,13.076,28.0001,5.629733,35.0436,22.4268
HA1606_NWHI_FFS_SN4818_019,291878,7021,,FFS-4651,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88689107,-166.29286554,2016-09-25 21:51:00,2016,TRUE,NO,Random,14.078,14.064,27.9976,5.629495,35.0442,22.4286
HA1606_NWHI_FFS_SN4818_019,291879,7021,,FFS-4651,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88689107,-166.29286554,2016-09-25 21:51:00,2016,TRUE,NO,Random,15.084,14.948,27.9972,5.629464,35.0444,22.4289
HA1606_NWHI_FFS_SN4818_019,291880,7021,,FFS-4651,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88689107,-166.29286554,2016-09-25 21:51:00,2016,TRUE,NO,Random,16.09,15.97,27.9966,5.62947,35.0445,22.4292
HA1606_NWHI_FFS_SN4818_019,291881,7021,,FFS-4651,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88689107,-166.29286554,2016-09-25 21:51:00,2016,TRUE,NO,Random,17.095,16.96,27.9959,5.629444,35.0445,22.4293
HA1606_NWHI_FFS_SN4818_019,291882,7021,,FFS-4651,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88689107,-166.29286554,2016-09-25 21:51:00,2016,TRUE,NO,Random,18.101,18.022,27.9948,5.629397,35.0445,22.4296
HA1606_NWHI_FFS_SN4818_019,291883,7021,,FFS-4651,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88689107,-166.29286554,2016-09-25 21:51:00,2016,TRUE,NO,Random,19.106,19.057,27.9927,5.629224,35.0444,22.4301
HA1606_NWHI_FFS_SN4818_019,291884,7021,,FFS-4651,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88689107,-166.29286554,2016-09-25 21:51:00,2016,TRUE,NO,Random,20.112,19.946,27.9913,5.62915,35.0449,22.4311
HA1606_NWHI_FFS_SN4818_019,291885,7021,,FFS-4651,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88689107,-166.29286554,2016-09-25 21:51:00,2016,TRUE,NO,Random,21.118,21.028,27.9904,5.62909,35.0449,22.4315
HA1606_NWHI_FFS_SN4818_019,291886,7021,,FFS-4651,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88689107,-166.29286554,2016-09-25 21:51:00,2016,TRUE,NO,Random,22.124,22.009,27.9898,5.629061,35.0448,22.4316
HA1606_NWHI_FFS_SN4818_019,291887,7021,,FFS-4651,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88689107,-166.29286554,2016-09-25 21:51:00,2016,TRUE,NO,Random,23.129,22.986,27.9883,5.629007,35.0451,22.4322
HA1606_NWHI_FFS_SN4818_019,291888,7021,,FFS-4651,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88689107,-166.29286554,2016-09-25 21:51:00,2016,TRUE,NO,Random,24.135,23.979,27.9864,5.628856,35.045,22.4327
HA1606_NWHI_FFS_SN4818_019,291889,7021,,FFS-4651,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88689107,-166.29286554,2016-09-25 21:51:00,2016,TRUE,NO,Random,25.141,25.045,27.985,5.628729,35.045,22.4333
HA1606_NWHI_FFS_SN4818_019,291890,7021,,FFS-4651,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88689107,-166.29286554,2016-09-25 21:51:00,2016,TRUE,NO,Random,26.146,26.319,27.9828,5.628573,35.0452,22.4341
HA1606_NWHI_FFS_SN4818_020,291891,7022,OCC-FFS-004,FFS-43,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88022344,-166.27714,2016-09-25 23:57:00,2016,TRUE,NO,Permanent,1.006,1.057,28.2013,5.585884,34.6349,22.0559
HA1606_NWHI_FFS_SN4818_020,291892,7022,OCC-FFS-004,FFS-43,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88022344,-166.27714,2016-09-25 23:57:00,2016,TRUE,NO,Permanent,2.011,1.81,28.1505,5.656686,35.108,22.4218
HA1606_NWHI_FFS_SN4818_020,291893,7022,OCC-FFS-004,FFS-43,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88022344,-166.27714,2016-09-25 23:57:00,2016,TRUE,NO,Permanent,3.017,2.951,28.0884,5.638571,35.0332,22.386
HA1606_NWHI_FFS_SN4818_020,291894,7022,OCC-FFS-004,FFS-43,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88022344,-166.27714,2016-09-25 23:57:00,2016,TRUE,NO,Permanent,4.022,4,28.0641,5.635976,35.0362,22.3977
HA1606_NWHI_FFS_SN4818_020,291895,7022,OCC-FFS-004,FFS-43,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88022344,-166.27714,2016-09-25 23:57:00,2016,TRUE,NO,Permanent,5.028,4.989,28.0306,5.632179,35.0323,22.4048
HA1606_NWHI_FFS_SN4818_020,291896,7022,OCC-FFS-004,FFS-43,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88022344,-166.27714,2016-09-25 23:57:00,2016,TRUE,NO,Permanent,6.033,5.988,28.0093,5.629875,35.0372,22.418
HA1606_NWHI_FFS_SN4818_020,291897,7022,OCC-FFS-004,FFS-43,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88022344,-166.27714,2016-09-25 23:57:00,2016,TRUE,NO,Permanent,7.039,7.002,28.0033,5.629365,35.0404,22.4234
HA1606_NWHI_FFS_SN4818_020,291898,7022,OCC-FFS-004,FFS-43,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88022344,-166.27714,2016-09-25 23:57:00,2016,TRUE,NO,Permanent,8.045,8.027,28.0023,5.629302,35.0415,22.425
HA1606_NWHI_FFS_SN4818_020,291899,7022,OCC-FFS-004,FFS-43,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88022344,-166.27714,2016-09-25 23:57:00,2016,TRUE,NO,Permanent,9.05,9.056,28.0014,5.629252,35.0413,22.4251
HA1606_NWHI_FFS_SN4818_020,291900,7022,OCC-FFS-004,FFS-43,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88022344,-166.27714,2016-09-25 23:57:00,2016,TRUE,NO,Permanent,10.056,9.97,28.0005,5.629222,35.0416,22.4257
HA1606_NWHI_FFS_SN4818_020,291901,7022,OCC-FFS-004,FFS-43,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88022344,-166.27714,2016-09-25 23:57:00,2016,TRUE,NO,Permanent,11.062,11.027,27.9986,5.629159,35.042,22.4265
HA1606_NWHI_FFS_SN4818_020,291902,7022,OCC-FFS-004,FFS-43,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88022344,-166.27714,2016-09-25 23:57:00,2016,TRUE,NO,Permanent,12.067,11.998,27.9974,5.629147,35.0429,22.4277
HA1606_NWHI_FFS_SN4818_020,291903,7022,OCC-FFS-004,FFS-43,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88022344,-166.27714,2016-09-25 23:57:00,2016,TRUE,NO,Permanent,13.073,12.967,27.9977,5.629194,35.0429,22.4277
HA1606_NWHI_FFS_SN4818_020,291904,7022,OCC-FFS-004,FFS-43,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88022344,-166.27714,2016-09-25 23:57:00,2016,TRUE,NO,Permanent,14.078,14.003,27.9981,5.629241,35.0426,22.4273
HA1606_NWHI_FFS_SN4818_020,291905,7022,OCC-FFS-004,FFS-43,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88022344,-166.27714,2016-09-25 23:57:00,2016,TRUE,NO,Permanent,15.084,15.02,27.998,5.629338,35.0428,22.4274
HA1606_NWHI_FFS_SN4818_020,291906,7022,OCC-FFS-004,FFS-43,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88022344,-166.27714,2016-09-25 23:57:00,2016,TRUE,NO,Permanent,16.09,15.993,27.9965,5.629583,35.0451,22.4296
HA1606_NWHI_FFS_SN4818_020,291907,7022,OCC-FFS-004,FFS-43,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88022344,-166.27714,2016-09-25 23:57:00,2016,TRUE,NO,Permanent,17.095,17.074,27.9953,5.629689,35.0465,22.431
HA1606_NWHI_FFS_SN4818_020,291908,7022,OCC-FFS-004,FFS-43,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.88022344,-166.27714,2016-09-25 23:57:00,2016,TRUE,NO,Permanent,18.101,18.482,27.994,5.629882,35.0486,22.4331
HA1606_NWHI_FFS_SN3029_201,291427,7023,,FFS-1288,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.871107,-166.204786,2016-09-25 21:53:00,2016,TRUE,NO,Stratified_Random,1.005,0.999,28.4798,,,
HA1606_NWHI_FFS_SN3029_201,291428,7023,,FFS-1288,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.871107,-166.204786,2016-09-25 21:53:00,2016,TRUE,NO,Stratified_Random,2.011,1.999,28.1795,5.469771,33.9647,21.5638
HA1606_NWHI_FFS_SN3029_201,291429,7023,,FFS-1288,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.871107,-166.204786,2016-09-25 21:53:00,2016,TRUE,NO,Stratified_Random,3.017,2.999,28.1048,5.653343,35.1342,22.4613
HA1606_NWHI_FFS_SN3029_201,291430,7023,,FFS-1288,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.871107,-166.204786,2016-09-25 21:53:00,2016,TRUE,NO,Stratified_Random,4.023,3.999,28.0472,5.639806,35.0829,22.4415
HA1606_NWHI_FFS_SN3029_201,291431,7023,,FFS-1288,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.871107,-166.204786,2016-09-25 21:53:00,2016,TRUE,NO,Stratified_Random,5.029,5,28.0137,5.633818,35.0655,22.4394
HA1606_NWHI_FFS_SN3029_201,291432,7023,,FFS-1288,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.871107,-166.204786,2016-09-25 21:53:00,2016,TRUE,NO,Stratified_Random,6.034,5.998,27.9934,5.629989,35.0534,22.437
HA1606_NWHI_FFS_SN3029_201,291433,7023,,FFS-1288,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.871107,-166.204786,2016-09-25 21:53:00,2016,TRUE,NO,Stratified_Random,7.04,6.999,27.9804,5.628249,35.0507,22.4391
HA1606_NWHI_FFS_SN3029_201,291434,7023,,FFS-1288,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.871107,-166.204786,2016-09-25 21:53:00,2016,TRUE,NO,Stratified_Random,8.046,7.999,27.956,5.626032,35.0531,22.4489
HA1606_NWHI_FFS_SN3029_201,291435,7023,,FFS-1288,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.871107,-166.204786,2016-09-25 21:53:00,2016,TRUE,NO,Stratified_Random,9.051,8.999,27.9378,5.624468,35.0553,22.4566
HA1606_NWHI_FFS_SN3029_201,291436,7023,,FFS-1288,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.871107,-166.204786,2016-09-25 21:53:00,2016,TRUE,NO,Stratified_Random,10.057,10,27.9131,5.622718,35.0611,22.469
HA1606_NWHI_FFS_SN3029_201,291437,7023,,FFS-1288,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.871107,-166.204786,2016-09-25 21:53:00,2016,TRUE,NO,Stratified_Random,11.063,10.999,27.9092,5.622714,35.0637,22.4721
HA1606_NWHI_FFS_SN3029_201,291438,7023,,FFS-1288,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.871107,-166.204786,2016-09-25 21:53:00,2016,TRUE,NO,Stratified_Random,12.069,11.999,27.9066,5.622518,35.0639,22.4732
HA1606_NWHI_FFS_SN3029_201,291439,7023,,FFS-1288,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.871107,-166.204786,2016-09-25 21:53:00,2016,TRUE,NO,Stratified_Random,13.075,12.999,27.9003,5.622454,35.0678,22.4782
HA1606_NWHI_FFS_SN3029_201,291440,7023,,FFS-1288,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.871107,-166.204786,2016-09-25 21:53:00,2016,TRUE,NO,Stratified_Random,14.08,13.998,27.8988,5.622466,35.0687,22.4794
HA1606_NWHI_FFS_SN3029_201,291441,7023,,FFS-1288,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.871107,-166.204786,2016-09-25 21:53:00,2016,TRUE,NO,Stratified_Random,15.086,14.999,27.9009,5.623054,35.071,22.4804
HA1606_NWHI_FFS_SN3029_201,291442,7023,,FFS-1288,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.871107,-166.204786,2016-09-25 21:53:00,2016,TRUE,NO,Stratified_Random,16.092,15.998,27.9052,5.623541,35.071,22.4789
HA1606_NWHI_FFS_SN3029_201,291443,7023,,FFS-1288,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.871107,-166.204786,2016-09-25 21:53:00,2016,TRUE,NO,Stratified_Random,17.098,16.998,27.907,5.623551,35.0694,22.4772
HA1606_NWHI_FFS_SN3029_202,291444,7024,,FFS-1317,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.876582,-166.227126,2016-09-25 23:47:00,2016,TRUE,NO,Stratified_Random,3.017,2.999,28.1475,5.651266,35.0889,22.4132
HA1606_NWHI_FFS_SN3029_202,291445,7024,,FFS-1317,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.876582,-166.227126,2016-09-25 23:47:00,2016,TRUE,NO,Stratified_Random,4.023,3.999,28.1506,5.645473,35.0457,22.3797
HA1606_NWHI_FFS_SN3029_202,291446,7024,,FFS-1317,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.876582,-166.227126,2016-09-25 23:47:00,2016,TRUE,NO,Stratified_Random,5.029,4.998,28.1512,5.64551,35.0452,22.3791
HA1606_NWHI_FFS_SN3029_202,291447,7024,,FFS-1317,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.876582,-166.227126,2016-09-25 23:47:00,2016,TRUE,NO,Stratified_Random,6.034,5.999,28.1527,5.645808,35.0459,22.3792
HA1606_NWHI_FFS_SN3029_203,291449,7025,,FFS-1309,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.87943,-166.281535,2016-09-26 21:45:00,2016,TRUE,NO,Stratified_Random,3.017,2.999,28.138,5.612308,34.8236,22.2169
HA1606_NWHI_FFS_SN3029_203,291450,7025,,FFS-1309,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.87943,-166.281535,2016-09-26 21:45:00,2016,TRUE,NO,Stratified_Random,4.023,3.999,28.1277,5.638998,35.0174,22.3659
HA1606_NWHI_FFS_SN3029_203,291451,7025,,FFS-1309,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.87943,-166.281535,2016-09-26 21:45:00,2016,TRUE,NO,Stratified_Random,5.029,4.999,28.1216,5.63896,35.0213,22.3708
HA1606_NWHI_FFS_SN3029_203,291452,7025,,FFS-1309,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.87943,-166.281535,2016-09-26 21:45:00,2016,TRUE,NO,Stratified_Random,6.034,5.999,28.0954,5.636338,35.0221,22.3801
HA1606_NWHI_FFS_SN3029_203,291453,7025,,FFS-1309,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.87943,-166.281535,2016-09-26 21:45:00,2016,TRUE,NO,Stratified_Random,7.04,6.999,28.0823,5.634862,35.0212,22.3837
HA1606_NWHI_FFS_SN3029_203,291454,7025,,FFS-1309,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.87943,-166.281535,2016-09-26 21:45:00,2016,TRUE,NO,Stratified_Random,8.046,7.999,28.064,5.633248,35.0232,22.3911
HA1606_NWHI_FFS_SN3029_203,291455,7025,,FFS-1309,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.87943,-166.281535,2016-09-26 21:45:00,2016,TRUE,NO,Stratified_Random,9.052,9,28.0583,5.63322,35.027,22.3959
HA1606_NWHI_FFS_SN3029_203,291456,7025,,FFS-1309,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.87943,-166.281535,2016-09-26 21:45:00,2016,TRUE,NO,Stratified_Random,10.057,9.999,28.0586,5.633475,35.0283,22.3968
HA1606_NWHI_FFS_SN3029_203,291457,7025,,FFS-1309,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.87943,-166.281535,2016-09-26 21:45:00,2016,TRUE,NO,Stratified_Random,11.063,10.999,28.0625,5.633985,35.0286,22.3957
HA1606_NWHI_FFS_SN3029_203,291458,7025,,FFS-1309,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.87943,-166.281535,2016-09-26 21:45:00,2016,TRUE,NO,Stratified_Random,12.069,11.999,28.065,5.634201,35.0281,22.3945
HA1606_NWHI_FFS_SN3029_204,291460,7026,,FFS-1279,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.863816,-166.325225,2016-09-26 23:38:00,2016,TRUE,NO,Stratified_Random,3.017,2.999,28.1765,5.648372,35.0472,22.3722
HA1606_NWHI_FFS_SN3029_204,291461,7026,,FFS-1279,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.863816,-166.325225,2016-09-26 23:38:00,2016,TRUE,NO,Stratified_Random,4.023,3.999,28.171,5.645246,35.029,22.3604
HA1606_NWHI_FFS_SN3029_204,291462,7026,,FFS-1279,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.863816,-166.325225,2016-09-26 23:38:00,2016,TRUE,NO,Stratified_Random,5.029,5,28.1679,5.644735,35.0273,22.3602
HA1606_NWHI_FFS_SN3029_204,291463,7026,,FFS-1279,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.863816,-166.325225,2016-09-26 23:38:00,2016,TRUE,NO,Stratified_Random,6.034,5.998,28.1653,5.644387,35.0266,22.3605
HA1606_NWHI_FFS_SN3029_204,291464,7026,,FFS-1279,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.863816,-166.325225,2016-09-26 23:38:00,2016,TRUE,NO,Stratified_Random,7.04,6.999,28.1653,5.644254,35.0253,22.3595
HA1606_NWHI_FFS_SN3029_204,291465,7026,,FFS-1279,HA1606_NWHI,NWHI,Hawaiian Archipelago,FFS,French Frigate Shoals,23.863816,-166.325225,2016-09-26 23:38:00,2016,TRUE,NO,Stratified_Random,8.046,7.999,28.1654,5.644331,35.0256,22.3597
